Calibration Report,4/24/2021 2:59:42 PM,
Batch File Name:  Rhein_Maerz_neg,
Batch File Path:  N/A,
Original Data File Path:  D:\SCIEX OS Data\NTA\Data\Cal\Cal-2021-04-24-14-59-41.wiff2,
 ,
 ,
TOF MS,
 ,
Peak finding criteria:,
Mass tolerance = 50 ppm,
Intensity threshold = 1000 cps,
Min. peak resolution = 10000,
Max. peak resolution = 60000,
Criteria for successful calibration:,
PPM Error after calibration(PPM) = 5,
 ,
Calibration Succeeded!,
Used,m/z Expected (Da),Min. Search m/z (Da),Max. Search m/z (Da),m/z Before Calibration (Da),Delta m/z Before Calibration (Da),PPM Error Before Calibration,m/z After Calibration (Da),Delta m/z After Calibration (Da),PPM Error After Calibration,Intensity (cps),Resolution,Charge State,Mono-Isotopic,
No,68.9958,68.9923,68.9992,Not Used,Not Used,Not Used,Not Used,Not Used,Not Used,Not Used,Not Used,Not Used,Not Used,
Yes,112.9856,112.9799,112.9912,112.9852,-0.0004,-3.45,112.9855,-0.0001,-0.88,167618,26893,1,Yes,
Yes,154.9738,154.9660,154.9815,154.9736,-0.0001,-0.73,154.9739,0.0001,0.86,24265,25913,1,Yes,
Yes,204.9706,204.9603,204.9808,204.9704,-0.0001,-0.67,204.9706,0.0000,0.16,29237,27430,1,Yes,
Yes,248.9604,248.9480,248.9728,248.9602,-0.0002,-0.68,248.9603,-0.0001,-0.31,99842,28882,1,Yes,
Yes,384.9352,384.9160,384.9544,384.9355,0.0003,0.79,384.9353,0.0001,0.28,48529,28010,1,Yes,
Yes,520.9100,520.8840,520.9361,520.9104,0.0004,0.75,520.9099,-0.0001,-0.28,86446,28939,1,Yes,
Yes,656.8848,656.8520,656.9177,656.8858,0.0010,1.50,656.8849,0.0001,0.13,39912,28461,1,Yes,
Yes,792.8596,792.8200,792.8993,792.8609,0.0013,1.64,792.8596,0.0000,0.02,20425,27542,1,Yes,
Yes,928.8344,928.7880,928.8809,928.8360,0.0016,1.71,928.8343,-0.0001,-0.10,9035,30580,1,Yes,
