Calibration Report,4/24/2021 12:34:11 PM,
Batch File Name:  Rhein_Maerz_neg,
Batch File Path:  N/A,
Original Data File Path:  D:\SCIEX OS Data\NTA\Data\Cal\Cal-2021-04-24-12-34-10.wiff2,
 ,
 ,
TOF MS,
 ,
Peak finding criteria:,
Mass tolerance = 50 ppm,
Intensity threshold = 1000 cps,
Min. peak resolution = 10000,
Max. peak resolution = 60000,
Criteria for successful calibration:,
PPM Error after calibration(PPM) = 5,
 ,
Calibration Succeeded!,
Used,m/z Expected (Da),Min. Search m/z (Da),Max. Search m/z (Da),m/z Before Calibration (Da),Delta m/z Before Calibration (Da),PPM Error Before Calibration,m/z After Calibration (Da),Delta m/z After Calibration (Da),PPM Error After Calibration,Intensity (cps),Resolution,Charge State,Mono-Isotopic,
No,68.9958,68.9923,68.9992,Not Used,Not Used,Not Used,Not Used,Not Used,Not Used,Not Used,Not Used,Not Used,Not Used,
Yes,112.9856,112.9799,112.9912,112.9853,-0.0003,-2.40,112.9855,-0.0001,-0.99,157356,27428,1,Yes,
Yes,154.9738,154.9660,154.9815,154.9738,0.0001,0.34,154.9739,0.0002,1.10,20326,26115,1,Yes,
Yes,204.9706,204.9603,204.9808,204.9706,0.0000,0.08,204.9706,0.0001,0.34,24679,27611,1,Yes,
Yes,248.9604,248.9480,248.9728,248.9603,-0.0001,-0.23,248.9603,-0.0001,-0.28,81555,29187,1,Yes,
Yes,384.9352,384.9160,384.9544,384.9356,0.0004,0.94,384.9353,0.0001,0.29,41120,28262,1,Yes,
Yes,520.9100,520.8840,520.9361,520.9103,0.0003,0.55,520.9098,-0.0002,-0.44,72554,29343,1,Yes,
Yes,656.8848,656.8520,656.9177,656.8856,0.0008,1.24,656.8848,0.0000,0.02,31579,28150,1,Yes,
Yes,792.8596,792.8200,792.8993,792.8606,0.0010,1.22,792.8595,-0.0001,-0.16,15150,27778,1,Yes,
Yes,928.8344,928.7880,928.8809,928.8356,0.0011,1.21,928.8342,-0.0003,-0.31,6417,30128,1,Yes,
Yes,1064.8092,1064.7560,1064.8625,1064.8114,0.0022,2.05,1064.8097,0.0005,0.43,3712,33271,1,Yes,
